date,admin_level,admin1,admin2,fips,samples,m50,m50_index
3/6/2020,2,California,Inyo,6027,230,4.246,122
3/7/2020,2,California,Inyo,6027,229,3.194,92
3/8/2020,2,California,Inyo,6027,250,3.072,88
3/9/2020,2,California,Inyo,6027,244,3.513,101
3/10/2020,2,California,Inyo,6027,225,3.27,94
3/11/2020,2,California,Inyo,6027,249,3.368,97
3/12/2020,2,California,Inyo,6027,237,2.999,86
3/13/2020,2,California,Inyo,6027,237,3.516,101
3/14/2020,2,California,Inyo,6027,230,3.407,98
3/15/2020,2,California,Inyo,6027,232,2.63,76
3/16/2020,2,California,Inyo,6027,197,3.275,94
3/17/2020,2,California,Inyo,6027,218,3.507,101
3/18/2020,2,California,Inyo,6027,207,3.088,89
3/19/2020,2,California,Inyo,6027,202,3.362,97
3/20/2020,2,California,Inyo,6027,197,3.328,96
3/21/2020,2,California,Inyo,6027,160,2.56,74
3/22/2020,2,California,Inyo,6027,189,1.997,57
3/23/2020,2,California,Inyo,6027,195,2.111,61
3/24/2020,2,California,Inyo,6027,228,2.588,74
3/25/2020,2,California,Inyo,6027,211,2.755,79
3/26/2020,2,California,Inyo,6027,215,2.316,67
3/27/2020,2,California,Inyo,6027,203,3.253,94
3/28/2020,2,California,Inyo,6027,211,1.774,51
3/29/2020,2,California,Inyo,6027,217,1.225,35
3/30/2020,2,California,Inyo,6027,197,2.579,74
3/31/2020,2,California,Inyo,6027,218,2.71,78
4/1/2020,2,California,Inyo,6027,230,2.082,60
4/2/2020,2,California,Inyo,6027,216,2.719,78
4/3/2020,2,California,Inyo,6027,219,2.345,67
4/4/2020,2,California,Inyo,6027,222,1.108,32
4/5/2020,2,California,Inyo,6027,219,0.423,12
4/6/2020,2,California,Inyo,6027,198,1.812,52
4/7/2020,2,California,Inyo,6027,204,2.271,65
4/8/2020,2,California,Inyo,6027,201,2.084,60
4/9/2020,2,California,Inyo,6027,219,2.558,74
4/10/2020,2,California,Inyo,6027,202,2.894,83
4/11/2020,2,California,Inyo,6027,214,2.174,62
4/12/2020,2,California,Inyo,6027,205,1.449,41
4/13/2020,2,California,Inyo,6027,198,2.065,59
4/14/2020,2,California,Inyo,6027,211,2.525,73
4/15/2020,2,California,Inyo,6027,223,2.068,59
4/16/2020,2,California,Inyo,6027,220,2.511,72
4/17/2020,2,California,Inyo,6027,218,2.44,70
4/18/2020,2,California,Inyo,6027,218,0.885,25
4/19/2020,2,California,Inyo,6027,195,1.582,45
4/21/2020,2,California,Inyo,6027,289,1.703,49
4/22/2020,2,California,Inyo,6027,285,2.623,75
4/23/2020,2,California,Inyo,6027,298,2.924,84
4/24/2020,2,California,Inyo,6027,264,2.58,74
4/25/2020,2,California,Inyo,6027,262,1.69,48
4/26/2020,2,California,Inyo,6027,253,0.188,5
4/27/2020,2,California,Inyo,6027,267,1.465,42
4/28/2020,2,California,Inyo,6027,298,1.818,52
4/29/2020,2,California,Inyo,6027,255,1.604,46
4/30/2020,2,California,Inyo,6027,342,2.49,72
5/1/2020,2,California,Inyo,6027,309,2.966,85
5/2/2020,2,California,Inyo,6027,327,1.271,36
5/3/2020,2,California,Inyo,6027,286,2.258,65
5/4/2020,2,California,Inyo,6027,201,1.896,54
5/5/2020,2,California,Inyo,6027,198,2.177,63
5/6/2020,2,California,Inyo,6027,201,3.033,87
5/7/2020,2,California,Inyo,6027,228,1.716,49
5/8/2020,2,California,Inyo,6027,191,2.92,84
5/9/2020,2,California,Inyo,6027,212,2.02,58
5/10/2020,2,California,Inyo,6027,214,0.672,19
5/11/2020,2,California,Inyo,6027,200,1.834,53
5/12/2020,2,California,Inyo,6027,221,2.303,66
5/13/2020,2,California,Inyo,6027,163,1.887,54
5/14/2020,2,California,Inyo,6027,190,2.952,85
5/15/2020,2,California,Inyo,6027,381,2.478,71
5/16/2020,2,California,Inyo,6027,335,2.959,85
5/17/2020,2,California,Inyo,6027,371,1.987,57
5/18/2020,2,California,Inyo,6027,343,0.853,24
5/19/2020,2,California,Inyo,6027,317,2.138,61
5/20/2020,2,California,Inyo,6027,332,2.624,75
5/21/2020,2,California,Inyo,6027,385,3.505,101
5/22/2020,2,California,Inyo,6027,394,3.867,111
5/23/2020,2,California,Inyo,6027,380,3.306,95
5/24/2020,2,California,Inyo,6027,419,3.405,98
5/25/2020,2,California,Inyo,6027,380,3.429,99
5/26/2020,2,California,Inyo,6027,367,2.767,80
5/27/2020,2,California,Inyo,6027,367,3.349,96
5/28/2020,2,California,Inyo,6027,339,2.577,74
5/30/2020,2,California,Inyo,6027,335,2.004,58
5/31/2020,2,California,Inyo,6027,295,3.334,96
6/1/2020,2,California,Inyo,6027,370,3.043,88
6/2/2020,2,California,Inyo,6027,281,3.356,97
6/3/2020,2,California,Inyo,6027,430,3.318,96
6/4/2020,2,California,Inyo,6027,379,3.577,103
6/5/2020,2,California,Inyo,6027,389,5.364,155
6/6/2020,2,California,Inyo,6027,394,2.752,79
6/7/2020,2,California,Inyo,6027,413,3.412,98
6/8/2020,2,California,Inyo,6027,424,3.136,90
6/9/2020,2,California,Inyo,6027,362,3.583,103
6/10/2020,2,California,Inyo,6027,389,3.363,97
6/11/2020,2,California,Inyo,6027,417,3.99,115
6/12/2020,2,California,Inyo,6027,340,2.802,81
6/13/2020,2,California,Inyo,6027,440,7.966,230
6/14/2020,2,California,Inyo,6027,362,17.484,506
6/15/2020,2,California,Inyo,6027,344,3.596,104
6/16/2020,2,California,Inyo,6027,353,5.372,155
6/17/2020,2,California,Inyo,6027,406,3.858,111
6/18/2020,2,California,Inyo,6027,356,5.31,153
6/19/2020,2,California,Inyo,6027,478,15.336,444
6/20/2020,2,California,Inyo,6027,360,4.764,137
6/21/2020,2,California,Inyo,6027,367,9.576,277
6/22/2020,2,California,Inyo,6027,350,3.5,101
6/23/2020,2,California,Inyo,6027,348,3.814,110
3/1/2020,2,California,Kern,6029,10283,3.219,52
3/2/2020,2,California,Kern,6029,10438,5.908,96
3/3/2020,2,California,Kern,6029,10722,6.146,100
3/4/2020,2,California,Kern,6029,10902,6.02,97
3/5/2020,2,California,Kern,6029,10413,6.268,101
3/6/2020,2,California,Kern,6029,10034,6.648,108
3/7/2020,2,California,Kern,6029,10578,4.776,77
3/8/2020,2,California,Kern,6029,10312,3.118,50
3/9/2020,2,California,Kern,6029,10853,5.482,89
3/10/2020,2,California,Kern,6029,10295,5.773,93
3/11/2020,2,California,Kern,6029,10764,5.579,90
3/12/2020,2,California,Kern,6029,10449,6.013,97
3/13/2020,2,California,Kern,6029,10372,6.123,99
3/14/2020,2,California,Kern,6029,10127,3.56,57
3/15/2020,2,California,Kern,6029,9755,2.487,40
3/16/2020,2,California,Kern,6029,9149,5.025,81
3/17/2020,2,California,Kern,6029,9559,4.629,75
3/18/2020,2,California,Kern,6029,9282,3.851,62
3/19/2020,2,California,Kern,6029,9046,2.955,48
3/20/2020,2,California,Kern,6029,8606,2.964,48
3/21/2020,2,California,Kern,6029,7363,0.888,14
3/22/2020,2,California,Kern,6029,8566,0.306,4
3/23/2020,2,California,Kern,6029,9122,1.519,24
3/24/2020,2,California,Kern,6029,9629,1.652,26
3/25/2020,2,California,Kern,6029,9209,1.891,30
3/26/2020,2,California,Kern,6029,9199,1.968,32
3/27/2020,2,California,Kern,6029,8619,2.544,41
3/28/2020,2,California,Kern,6029,9191,0.662,10
3/29/2020,2,California,Kern,6029,9376,0.079,1
3/30/2020,2,California,Kern,6029,9590,1.426,23
3/31/2020,2,California,Kern,6029,9770,1.5,24
4/1/2020,2,California,Kern,6029,9746,1.596,25
4/2/2020,2,California,Kern,6029,9592,1.659,26
4/3/2020,2,California,Kern,6029,9490,2.161,35
4/4/2020,2,California,Kern,6029,9292,0.63,10
4/5/2020,2,California,Kern,6029,9737,0.049,0
4/6/2020,2,California,Kern,6029,9101,0.584,9
4/7/2020,2,California,Kern,6029,9226,1.127,18
4/8/2020,2,California,Kern,6029,9090,0.444,7
4/9/2020,2,California,Kern,6029,9183,0.577,9
4/10/2020,2,California,Kern,6029,8747,1.841,29
4/11/2020,2,California,Kern,6029,9225,0.541,8
4/12/2020,2,California,Kern,6029,9024,0.043,0
4/13/2020,2,California,Kern,6029,9236,1.076,17
4/14/2020,2,California,Kern,6029,9631,1.462,23
4/15/2020,2,California,Kern,6029,9839,1.891,30
4/16/2020,2,California,Kern,6029,9411,2.044,33
4/17/2020,2,California,Kern,6029,9296,2.316,37
4/18/2020,2,California,Kern,6029,9286,0.773,12
4/19/2020,2,California,Kern,6029,8648,0.294,4
4/21/2020,2,California,Kern,6029,11851,1.661,27
4/22/2020,2,California,Kern,6029,12028,1.67,27
4/23/2020,2,California,Kern,6029,12022,1.757,28
4/24/2020,2,California,Kern,6029,11825,2.12,34
4/25/2020,2,California,Kern,6029,10978,0.742,12
4/26/2020,2,California,Kern,6029,10882,0.067,1
4/27/2020,2,California,Kern,6029,11457,1.259,20
4/28/2020,2,California,Kern,6029,11603,1.544,25
4/29/2020,2,California,Kern,6029,10929,1.649,26
4/30/2020,2,California,Kern,6029,14321,2.377,38
5/1/2020,2,California,Kern,6029,13090,3.196,52
5/2/2020,2,California,Kern,6029,14156,1.739,28
5/3/2020,2,California,Kern,6029,13222,1.204,19
5/4/2020,2,California,Kern,6029,9449,1.723,28
5/5/2020,2,California,Kern,6029,9860,2.138,34
5/6/2020,2,California,Kern,6029,9391,2.75,44
5/7/2020,2,California,Kern,6029,9988,1.668,27
5/8/2020,2,California,Kern,6029,9455,2.157,35
5/9/2020,2,California,Kern,6029,9684,0.939,15
5/10/2020,2,California,Kern,6029,9314,0.543,8
5/11/2020,2,California,Kern,6029,8855,0.965,15
5/12/2020,2,California,Kern,6029,9599,2.017,32
5/13/2020,2,California,Kern,6029,7576,1.681,27
5/14/2020,2,California,Kern,6029,7856,1.985,32
5/15/2020,2,California,Kern,6029,14656,3.046,49
5/16/2020,2,California,Kern,6029,14363,2.239,36
5/17/2020,2,California,Kern,6029,14884,0.974,15
5/18/2020,2,California,Kern,6029,14452,2.096,34
5/19/2020,2,California,Kern,6029,13355,2.443,39
5/20/2020,2,California,Kern,6029,14015,3.517,57
5/21/2020,2,California,Kern,6029,15150,3.474,56
5/22/2020,2,California,Kern,6029,15306,4.056,65
5/23/2020,2,California,Kern,6029,14741,2.421,39
5/24/2020,2,California,Kern,6029,14743,1.595,25
5/25/2020,2,California,Kern,6029,13795,1.452,23
5/26/2020,2,California,Kern,6029,14669,3.024,49
5/27/2020,2,California,Kern,6029,14693,3.398,55
5/28/2020,2,California,Kern,6029,14195,3.481,56
5/30/2020,2,California,Kern,6029,12593,1.963,31
5/31/2020,2,California,Kern,6029,10648,1.562,25
6/1/2020,2,California,Kern,6029,14998,3.464,56
6/2/2020,2,California,Kern,6029,11684,3.27,53
6/3/2020,2,California,Kern,6029,16236,3.478,56
6/4/2020,2,California,Kern,6029,14789,3.156,51
6/5/2020,2,California,Kern,6029,13885,3.499,56
6/6/2020,2,California,Kern,6029,14960,2.708,44
6/7/2020,2,California,Kern,6029,14469,1.417,23
6/8/2020,2,California,Kern,6029,15850,3.493,56
6/9/2020,2,California,Kern,6029,13726,3.407,55
6/10/2020,2,California,Kern,6029,14430,3.406,55
6/11/2020,2,California,Kern,6029,14877,3.501,56
6/12/2020,2,California,Kern,6029,13547,3.264,53
6/13/2020,2,California,Kern,6029,14205,2.887,46
6/14/2020,2,California,Kern,6029,11588,1.768,28
6/15/2020,2,California,Kern,6029,12352,3.062,49
6/16/2020,2,California,Kern,6029,12614,2.952,48
6/17/2020,2,California,Kern,6029,14326,3.559,57
6/18/2020,2,California,Kern,6029,12898,3.568,58
6/19/2020,2,California,Kern,6029,16883,4.355,70
6/20/2020,2,California,Kern,6029,11900,2.502,40
6/21/2020,2,California,Kern,6029,11923,1.689,27
6/22/2020,2,California,Kern,6029,12421,2.588,42
6/23/2020,2,California,Kern,6029,12854,3.778,61
3/1/2020,2,California,Kings,6031,1472,3.192,74
3/2/2020,2,California,Kings,6031,1467,4.568,106
3/3/2020,2,California,Kings,6031,1526,4.294,99
3/4/2020,2,California,Kings,6031,1541,4.014,93
3/5/2020,2,California,Kings,6031,1501,4.121,95
3/6/2020,2,California,Kings,6031,1435,4.755,110
3/7/2020,2,California,Kings,6031,1421,4.237,98
3/8/2020,2,California,Kings,6031,1382,2.717,63
3/9/2020,2,California,Kings,6031,1485,4.255,99
3/10/2020,2,California,Kings,6031,1432,4.406,102
3/11/2020,2,California,Kings,6031,1465,4.431,103
3/12/2020,2,California,Kings,6031,1485,4.337,101
3/13/2020,2,California,Kings,6031,1429,4.52,105
3/14/2020,2,California,Kings,6031,1436,2.978,69
3/15/2020,2,California,Kings,6031,1345,2.105,49
3/16/2020,2,California,Kings,6031,1202,3.043,70
3/17/2020,2,California,Kings,6031,1338,2.828,65
3/18/2020,2,California,Kings,6031,1274,2.951,68
3/19/2020,2,California,Kings,6031,1267,2.556,59
3/20/2020,2,California,Kings,6031,1148,2.564,59
3/21/2020,2,California,Kings,6031,1031,0.824,19
3/22/2020,2,California,Kings,6031,1138,0.694,16
3/23/2020,2,California,Kings,6031,1250,2.01,46
3/24/2020,2,California,Kings,6031,1306,1.796,41
3/25/2020,2,California,Kings,6031,1252,1.812,42
3/26/2020,2,California,Kings,6031,1281,1.414,32
3/27/2020,2,California,Kings,6031,1187,2.344,54
3/28/2020,2,California,Kings,6031,1275,1.135,26
3/29/2020,2,California,Kings,6031,1308,0.371,8
3/30/2020,2,California,Kings,6031,1336,1.414,32
3/31/2020,2,California,Kings,6031,1349,1.764,41
4/1/2020,2,California,Kings,6031,1373,1.549,36
4/2/2020,2,California,Kings,6031,1317,1.955,45
4/3/2020,2,California,Kings,6031,1301,2.158,50
4/4/2020,2,California,Kings,6031,1285,1.147,26
4/5/2020,2,California,Kings,6031,1320,0.047,1
4/6/2020,2,California,Kings,6031,1252,1.094,25
4/7/2020,2,California,Kings,6031,1244,1.86,43
4/8/2020,2,California,Kings,6031,1216,1.568,36
4/9/2020,2,California,Kings,6031,1269,1.339,31
4/10/2020,2,California,Kings,6031,1204,1.969,45
4/11/2020,2,California,Kings,6031,1230,0.992,23
4/12/2020,2,California,Kings,6031,1241,0.157,3
4/13/2020,2,California,Kings,6031,1260,1.195,27
4/14/2020,2,California,Kings,6031,1307,1.841,42
4/15/2020,2,California,Kings,6031,1336,1.7,39
4/16/2020,2,California,Kings,6031,1306,1.605,37
4/17/2020,2,California,Kings,6031,1263,2.267,52
4/18/2020,2,California,Kings,6031,1282,0.785,18
4/19/2020,2,California,Kings,6031,1197,0.508,11
4/21/2020,2,California,Kings,6031,1749,1.383,32
4/22/2020,2,California,Kings,6031,1757,1.237,28
4/23/2020,2,California,Kings,6031,1758,1.535,35
4/24/2020,2,California,Kings,6031,1742,1.675,39
4/25/2020,2,California,Kings,6031,1566,0.655,15
4/26/2020,2,California,Kings,6031,1532,0.058,1
4/27/2020,2,California,Kings,6031,1587,1.549,36
4/28/2020,2,California,Kings,6031,1671,1.533,35
4/29/2020,2,California,Kings,6031,1531,1.341,31
4/30/2020,2,California,Kings,6031,2198,2.354,54
5/1/2020,2,California,Kings,6031,1980,2.954,68
5/2/2020,2,California,Kings,6031,2139,1.538,35
5/3/2020,2,California,Kings,6031,1967,0.944,21
5/4/2020,2,California,Kings,6031,1394,1.814,42
5/5/2020,2,California,Kings,6031,1410,1.672,38
5/6/2020,2,California,Kings,6031,1411,1.879,43
5/7/2020,2,California,Kings,6031,1523,0.938,21
5/8/2020,2,California,Kings,6031,1329,1.475,34
5/9/2020,2,California,Kings,6031,1403,0.812,18
5/10/2020,2,California,Kings,6031,1324,0.428,9
5/11/2020,2,California,Kings,6031,1254,0.718,16
5/12/2020,2,California,Kings,6031,1391,1.357,31
5/13/2020,2,California,Kings,6031,1068,1.362,31
5/14/2020,2,California,Kings,6031,1134,1.353,31
5/15/2020,2,California,Kings,6031,2186,2.698,62
5/16/2020,2,California,Kings,6031,2192,1.772,41
5/17/2020,2,California,Kings,6031,2127,1.061,24
5/18/2020,2,California,Kings,6031,2181,2.14,49
5/19/2020,2,California,Kings,6031,2052,2.198,51
5/20/2020,2,California,Kings,6031,2035,2.84,66
5/21/2020,2,California,Kings,6031,2255,2.868,66
5/22/2020,2,California,Kings,6031,2245,3.351,78
5/23/2020,2,California,Kings,6031,2101,2.396,55
5/24/2020,2,California,Kings,6031,2046,1.33,30
5/25/2020,2,California,Kings,6031,2028,1.529,35
5/26/2020,2,California,Kings,6031,2215,2.74,63
5/27/2020,2,California,Kings,6031,2226,2.398,55
5/28/2020,2,California,Kings,6031,2098,2.968,69
5/30/2020,2,California,Kings,6031,2052,2.005,46
5/31/2020,2,California,Kings,6031,1765,1.637,38
6/1/2020,2,California,Kings,6031,2333,3.172,73
6/2/2020,2,California,Kings,6031,1854,2.958,68
6/3/2020,2,California,Kings,6031,2460,3.268,76
6/4/2020,2,California,Kings,6031,2123,2.981,69
6/5/2020,2,California,Kings,6031,2055,3.76,87
6/6/2020,2,California,Kings,6031,2152,3.086,71
6/7/2020,2,California,Kings,6031,2034,1.598,37
6/8/2020,2,California,Kings,6031,2292,3.563,82
6/9/2020,2,California,Kings,6031,2091,3.633,84
6/10/2020,2,California,Kings,6031,2140,3,69
6/11/2020,2,California,Kings,6031,2223,3.448,80
6/12/2020,2,California,Kings,6031,2019,2.949,68
6/13/2020,2,California,Kings,6031,2173,3.297,76
6/14/2020,2,California,Kings,6031,1731,1.984,46
6/15/2020,2,California,Kings,6031,1863,3.091,71
6/16/2020,2,California,Kings,6031,1755,2.881,67
6/17/2020,2,California,Kings,6031,2181,3.395,79
6/18/2020,2,California,Kings,6031,1895,3.284,76
6/19/2020,2,California,Kings,6031,2681,4.309,100
6/20/2020,2,California,Kings,6031,1856,2.541,59
6/21/2020,2,California,Kings,6031,1770,2.06,47
6/22/2020,2,California,Kings,6031,1843,2.735,63
6/23/2020,2,California,Kings,6031,1878,3.435,79
3/1/2020,2,California,Lake,6033,566,0.14,4
3/2/2020,2,California,Lake,6033,564,2.795,88
3/3/2020,2,California,Lake,6033,571,3.645,115
3/4/2020,2,California,Lake,6033,614,3.125,99
3/5/2020,2,California,Lake,6033,546,3.8,120
3/6/2020,2,California,Lake,6033,532,3.151,100
3/7/2020,2,California,Lake,6033,524,0.756,23
3/8/2020,2,California,Lake,6033,532,0.103,3
3/9/2020,2,California,Lake,6033,580,2.722,86
3/10/2020,2,California,Lake,6033,544,4.155,131
3/11/2020,2,California,Lake,6033,570,3.64,115
3/12/2020,2,California,Lake,6033,554,3.327,105
3/13/2020,2,California,Lake,6033,537,4.428,140
3/14/2020,2,California,Lake,6033,556,0.802,25
3/15/2020,2,California,Lake,6033,509,0.112,3
3/16/2020,2,California,Lake,6033,471,2.04,64
3/17/2020,2,California,Lake,6033,495,1.377,43
3/18/2020,2,California,Lake,6033,449,1.04,33
3/19/2020,2,California,Lake,6033,418,0.292,9
3/20/2020,2,California,Lake,6033,392,0.628,19
3/21/2020,2,California,Lake,6033,366,0.056,1
3/22/2020,2,California,Lake,6033,414,0.04,1
3/23/2020,2,California,Lake,6033,441,0.098,3
3/24/2020,2,California,Lake,6033,437,0.063,1
3/25/2020,2,California,Lake,6033,438,0.414,13
3/26/2020,2,California,Lake,6033,441,0.062,1
3/27/2020,2,California,Lake,6033,417,0.357,11
3/28/2020,2,California,Lake,6033,446,0.04,1
3/29/2020,2,California,Lake,6033,468,0.034,1
3/30/2020,2,California,Lake,6033,488,0.076,2
3/31/2020,2,California,Lake,6033,500,0.326,10
4/1/2020,2,California,Lake,6033,466,0.051,1
4/2/2020,2,California,Lake,6033,476,0.445,14
4/3/2020,2,California,Lake,6033,438,0.668,21
4/4/2020,2,California,Lake,6033,464,0.032,1
4/5/2020,2,California,Lake,6033,502,0.034,1
4/6/2020,2,California,Lake,6033,437,0.224,7
4/7/2020,2,California,Lake,6033,442,0.053,1
4/8/2020,2,California,Lake,6033,427,0.057,1
4/9/2020,2,California,Lake,6033,463,0.058,1
4/10/2020,2,California,Lake,6033,443,0.483,15
4/11/2020,2,California,Lake,6033,454,0.052,1
4/12/2020,2,California,Lake,6033,477,0.035,1
4/13/2020,2,California,Lake,6033,454,0.059,1
4/14/2020,2,California,Lake,6033,454,0.07,2
4/15/2020,2,California,Lake,6033,487,0.088,2
4/16/2020,2,California,Lake,6033,473,0.244,7
4/17/2020,2,California,Lake,6033,476,0.088,2
4/18/2020,2,California,Lake,6033,484,0.04,1
4/19/2020,2,California,Lake,6033,472,0.044,1
4/21/2020,2,California,Lake,6033,679,0.214,6
4/22/2020,2,California,Lake,6033,688,0.089,2
4/23/2020,2,California,Lake,6033,682,0.118,3
4/24/2020,2,California,Lake,6033,676,0.082,2
4/25/2020,2,California,Lake,6033,638,0.046,1
4/26/2020,2,California,Lake,6033,640,0.038,1
4/27/2020,2,California,Lake,6033,665,0.078,2
4/28/2020,2,California,Lake,6033,647,0.151,4
4/29/2020,2,California,Lake,6033,601,0.16,5
4/30/2020,2,California,Lake,6033,851,0.922,29
5/1/2020,2,California,Lake,6033,799,1.639,52
5/2/2020,2,California,Lake,6033,877,0.506,16
5/3/2020,2,California,Lake,6033,800,0.09,2
5/4/2020,2,California,Lake,6033,533,0.353,11
5/5/2020,2,California,Lake,6033,599,0.154,4
5/6/2020,2,California,Lake,6033,523,0.504,15
5/7/2020,2,California,Lake,6033,592,0.236,7
5/8/2020,2,California,Lake,6033,573,0.07,2
5/9/2020,2,California,Lake,6033,610,0.114,3
5/10/2020,2,California,Lake,6033,615,0.076,2
5/11/2020,2,California,Lake,6033,510,0.044,1
5/12/2020,2,California,Lake,6033,550,0.058,1
5/13/2020,2,California,Lake,6033,477,0.107,3
5/14/2020,2,California,Lake,6033,502,0.08,2
5/15/2020,2,California,Lake,6033,873,0.596,18
5/16/2020,2,California,Lake,6033,902,0.475,15
5/17/2020,2,California,Lake,6033,893,0.05,1
5/18/2020,2,California,Lake,6033,852,0.755,23
5/19/2020,2,California,Lake,6033,806,0.093,2
5/20/2020,2,California,Lake,6033,777,1.664,52
5/21/2020,2,California,Lake,6033,852,1.521,48
5/22/2020,2,California,Lake,6033,939,1.363,43
5/23/2020,2,California,Lake,6033,983,1.336,42
5/24/2020,2,California,Lake,6033,1000,0.696,22
5/25/2020,2,California,Lake,6033,961,1.039,32
5/26/2020,2,California,Lake,6033,867,1.055,33
5/27/2020,2,California,Lake,6033,862,1.91,60
5/28/2020,2,California,Lake,6033,873,1.78,56
5/30/2020,2,California,Lake,6033,926,0.201,6
5/31/2020,2,California,Lake,6033,721,0.119,3
6/1/2020,2,California,Lake,6033,910,1.936,61
6/2/2020,2,California,Lake,6033,714,0.648,20
6/3/2020,2,California,Lake,6033,987,2.734,86
6/4/2020,2,California,Lake,6033,876,1.924,61
6/5/2020,2,California,Lake,6033,797,2.025,64
6/6/2020,2,California,Lake,6033,928,1.057,33
6/7/2020,2,California,Lake,6033,847,0.194,6
6/8/2020,2,California,Lake,6033,926,1.81,57
6/9/2020,2,California,Lake,6033,829,1.483,47
6/10/2020,2,California,Lake,6033,860,1.3,41
6/11/2020,2,California,Lake,6033,942,1.582,50
6/12/2020,2,California,Lake,6033,855,0.957,30
6/13/2020,2,California,Lake,6033,956,1.102,34
6/14/2020,2,California,Lake,6033,796,0.949,30
6/15/2020,2,California,Lake,6033,795,0.742,23
6/16/2020,2,California,Lake,6033,715,1.275,40
6/17/2020,2,California,Lake,6033,915,1.697,53
